,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
266,6040,1,APARTMENT,155000,2,76,1,0,1,0,None,0,None,0,0,0,JUST_RENOVATED
267,8300,1,APARTMENT,765000,3,105,1,0,0,1,None,1,None,0,0,0,JUST_RENOVATED
268,1180,1,APARTMENT,335500,2,96,1,0,0,1,6.0,0,None,0,2,0,AS_NEW
269,8860,0,MIXED_USE_BUILDING,480000,5,406,0,0,0,0,None,0,None,812,0,0,AS_NEW
270,4317,0,VILLA,550000,6,390,1,0,0,1,35.0,1,2000.0,0,4,0,unknown
271,6690,0,HOUSE,149000,2,127,1,0,0,1,None,0,None,112,4,0,unknown
272,3300,1,APARTMENT,179000,2,70,1,0,0,1,7.0,0,None,0,2,0,GOOD
273,7742,0,HOUSE,399000,5,210,1,0,0,0,None,1,None,1011,4,0,GOOD
274,1050,1,PENTHOUSE,1050000,3,172,1,0,0,1,6.0,0,None,0,2,0,AS_NEW
275,4500,0,HOUSE,179000,4,150,1,0,0,0,None,0,None,50,2,0,GOOD
276,9000,0,HOUSE,550000,4,170,1,0,0,1,None,0,None,87,2,0,AS_NEW
277,1000,1,APARTMENT,319000,2,90,1,0,0,0,None,0,None,0,0,0,AS_NEW
278,9000,1,APARTMENT,289000,2,75,1,0,0,1,10.0,1,None,0,0,0,AS_NEW
279,1410,0,HOUSE,5200000,6,1000,1,0,0,1,50.0,1,14000.0,16000,4,1,GOOD
280,4400,0,HOUSE,115000,1,90,1,0,0,1,24.0,0,None,70,2,0,GOOD
281,1150,0,VILLA,3800000,7,600,1,0,0,1,80.0,0,None,1367,4,0,AS_NEW
282,9000,1,APARTMENT,367000,2,76,1,0,1,1,12.0,0,None,0,0,0,AS_NEW
283,8000,1,SERVICE_FLAT,242500,1,55,1,0,0,1,14.0,0,None,0,0,0,AS_NEW
284,4500,0,HOUSE,345000,9,240,0,0,0,1,12.0,0,None,120,2,0,AS_NEW
285,1850,1,APARTMENT,365000,2,124,0,0,0,0,None,0,None,0,3,0,unknown
286,8370,1,APARTMENT,235000,2,89,1,1,0,0,None,0,None,0,2,0,GOOD
287,8450,0,HOUSE,149000,1,35,1,0,0,1,None,0,None,35,0,0,GOOD
288,1180,0,TOWN_HOUSE,579000,5,200,1,0,1,1,6.0,1,35.0,100,2,0,AS_NEW
289,2200,1,APARTMENT,308000,1,77,1,0,0,1,24.0,1,44.0,0,2,0,GOOD
290,9470,1,APARTMENT,457500,4,175,1,0,0,1,None,0,None,0,0,0,AS_NEW
291,8800,1,APARTMENT,164000,2,73,1,0,0,1,None,1,None,0,0,0,AS_NEW
292,3620,1,APARTMENT,258178,2,91,0,0,0,1,10.0,0,None,0,0,0,unknown
293,9032,0,HOUSE,395000,3,120,0,0,0,0,None,0,None,225,2,0,AS_NEW
294,7700,0,VILLA,475000,3,160,1,0,1,1,40.0,1,1340.0,1490,4,0,GOOD
295,9900,0,HOUSE,269000,3,145,1,0,0,0,None,0,None,2287,0,0,unknown
296,1601,0,EXCEPTIONAL_PROPERTY,950000,5,650,1,0,0,1,None,0,None,2004,4,0,AS_NEW
297,8530,0,HOUSE,199990,1,254,0,0,0,0,None,0,None,254,0,0,unknown
298,1390,0,HOUSE,440000,4,184,1,0,0,1,None,0,None,245,3,0,JUST_RENOVATED
299,9700,0,HOUSE,475000,4,625,1,0,0,0,None,1,None,1374,3,0,unknown
300,9300,0,HOUSE,259000,3,150,1,0,0,1,50.0,0,None,280,3,0,GOOD
301,9940,1,APARTMENT,199000,1,71,1,0,0,1,8.0,0,None,0,2,0,AS_NEW
302,8790,0,HOUSE,349500,5,300,1,0,0,0,None,0,None,832,0,0,GOOD
303,1601,0,HOUSE,165000,2,112,1,0,0,1,None,1,None,160,2,0,TO_BE_DONE_UP
304,1050,1,APARTMENT,595000,2,131,1,0,0,0,None,0,None,0,2,0,unknown
305,8500,0,HOUSE,250000,5,120,1,0,0,0,None,0,None,46,0,0,TO_BE_DONE_UP
306,5660,0,HOUSE,190000,5,206,1,0,1,0,None,1,450.0,634,4,0,unknown
307,9550,0,COUNTRY_COTTAGE,879000,4,460,1,0,0,1,150.0,1,3000.0,4775,3,0,AS_NEW
308,2520,0,VILLA,1500000,3,620,1,0,1,1,54.0,0,None,4048,4,1,AS_NEW
309,8460,0,HOUSE,330000,3,150,1,0,1,1,24.0,1,240.0,342,3,0,GOOD
310,3220,0,CHALET,275000,3,130,1,0,0,1,12.0,1,1700.0,1933,4,0,GOOD
311,8670,1,APARTMENT,349000,2,78,1,0,0,1,19.0,0,None,0,2,0,AS_NEW
312,1420,1,APARTMENT,249000,2,97,1,0,0,1,36.0,0,None,0,2,0,TO_BE_DONE_UP
313,4460,0,HOUSE,169000,4,155,1,0,0,1,48.0,0,None,98,2,0,GOOD
314,2845,1,APARTMENT,549000,2,162,1,0,0,1,48.0,0,None,0,0,0,GOOD
315,1090,1,APARTMENT,135000,1,50,0,0,0,0,None,0,None,0,0,0,GOOD
316,1652,1,APARTMENT,178000,1,47,0,0,0,1,None,0,None,0,0,0,unknown
317,5650,0,VILLA,218000,4,217,1,0,0,1,35.0,1,6000.0,6500,4,0,unknown
318,4000,0,APARTMENT_BLOCK,249000,3,130,0,0,0,0,None,0,None,0,2,0,GOOD
319,8434,1,APARTMENT,219000,1,71,1,0,0,1,10.0,0,None,0,2,0,unknown
320,9800,0,HOUSE,415000,3,166,0,0,0,1,None,1,537.0,656,3,0,GOOD
321,3210,0,HOUSE,659000,5,208,1,0,1,1,27.0,0,None,371,3,0,AS_NEW
322,6927,0,APARTMENT_BLOCK,225000,3,195,1,0,0,1,10.0,1,10.0,243,4,0,GOOD
323,8380,0,HOUSE,299900,3,153,0,0,0,1,None,1,None,150,0,0,JUST_RENOVATED
324,8200,1,APARTMENT,230000,2,90,1,0,0,1,6.0,0,None,0,2,0,unknown
325,5620,0,VILLA,299000,4,260,1,0,0,1,30.0,1,600.0,800,4,0,GOOD
326,8400,1,APARTMENT,209950,2,73,1,0,0,1,None,0,None,0,2,0,unknown
327,8301,1,APARTMENT,475000,2,100,0,0,0,1,None,0,None,0,0,0,AS_NEW
328,7301,0,HOUSE,139500,2,107,1,0,0,0,None,0,None,220,3,0,GOOD
329,4550,0,HOUSE,229500,2,120,1,0,0,1,None,1,None,570,4,0,GOOD
330,6000,1,APARTMENT,50000,2,173,0,0,0,1,None,0,None,0,0,0,unknown
331,1030,1,APARTMENT,220000,1,75,1,1,0,1,None,0,None,0,2,0,AS_NEW
332,1050,1,APARTMENT,2500000,4,277,1,0,0,1,111.0,0,None,0,0,0,AS_NEW
333,1000,1,FLAT_STUDIO,159500,1,41,0,0,0,0,None,0,None,0,3,0,unknown
334,1050,1,APARTMENT,695000,3,190,1,0,0,1,15.0,0,None,0,2,0,GOOD
335,1050,0,HOUSE,840000,4,189,1,0,0,0,None,1,42.0,122,2,0,JUST_RENOVATED
336,1332,1,GROUND_FLOOR,1100000,4,283,1,0,0,1,63.0,1,537.0,0,4,0,AS_NEW
337,4430,1,APARTMENT,187500,2,99,1,0,0,1,8.0,0,None,0,0,0,unknown
338,4252,0,HOUSE,299000,5,210,1,0,0,1,32.0,1,1188.0,1319,4,0,AS_NEW
339,2550,0,EXCEPTIONAL_PROPERTY,189000,1,64,1,0,0,1,8.0,0,None,0,2,1,unknown
340,2830,1,APARTMENT,159000,2,70,0,0,0,1,2.0,0,None,0,0,0,unknown
341,9870,0,HOUSE,239500,3,115,1,0,0,0,None,1,None,219,3,0,unknown
342,2170,0,MIXED_USE_BUILDING,427000,3,400,1,0,0,0,None,1,49.0,252,2,0,GOOD
343,3000,1,APARTMENT,425000,3,110,0,0,0,1,11.0,0,None,0,0,0,AS_NEW
344,1050,1,APARTMENT,1495000,4,350,1,0,0,0,None,0,None,0,0,0,TO_BE_DONE_UP
345,9052,1,APARTMENT,325000,2,94,1,0,0,1,None,0,None,0,3,0,unknown
346,2000,1,APARTMENT,320000,1,104,0,0,0,0,None,0,None,0,2,0,unknown
347,1410,0,HOUSE,495000,3,209,1,0,0,1,25.0,0,None,428,3,0,GOOD
348,5001,0,HOUSE,239000,3,150,1,0,0,1,None,1,500.0,610,3,0,GOOD
349,8400,1,APARTMENT,215000,2,76,1,0,0,0,None,0,None,0,0,0,GOOD
350,8770,1,PENTHOUSE,605000,3,190,0,0,0,1,11.0,0,None,0,4,0,unknown
351,4040,0,HOUSE,175000,5,230,1,0,0,1,30.0,1,180.0,473,3,0,TO_BE_DONE_UP
352,9308,0,HOUSE,399000,3,216,1,0,0,1,24.0,1,200.0,450,3,0,AS_NEW
353,4030,0,MIXED_USE_BUILDING,129000,3,156,0,0,0,0,None,0,None,71,2,0,TO_BE_DONE_UP
354,1730,0,HOUSE,279000,2,145,1,0,0,1,None,1,150.0,230,3,0,TO_BE_DONE_UP
355,3620,1,APARTMENT,264415,2,91,0,0,0,1,17.0,0,None,0,0,0,unknown
356,1180,1,PENTHOUSE,775000,3,162,1,0,0,1,50.0,0,None,0,0,0,AS_NEW
357,8620,1,APARTMENT,139000,1,32,0,1,0,1,None,1,None,0,0,0,AS_NEW
358,8800,1,APARTMENT,209600,2,81,1,0,0,1,None,1,None,0,0,0,unknown
359,1160,0,HOUSE,635000,4,155,1,0,0,1,12.0,1,40.0,125,2,0,JUST_RENOVATED
360,1000,1,APARTMENT,370000,2,106,0,0,0,1,13.0,0,None,0,4,0,unknown
361,4500,0,HOUSE,179000,4,180,1,0,0,1,None,1,None,109,2,0,GOOD
362,4050,1,PENTHOUSE,230000,1,79,1,0,0,1,8.0,0,None,0,0,0,unknown
363,1060,0,APARTMENT_BLOCK,585000,14,368,0,0,0,0,None,0,None,91,2,0,GOOD
364,1325,0,COUNTRY_COTTAGE,575000,6,450,0,0,0,0,None,0,None,2100,4,0,TO_RENOVATE
365,8480,0,HOUSE,449000,4,200,1,0,0,0,None,1,1.0,813,0,0,AS_NEW
366,1030,0,APARTMENT_BLOCK,225000,3,230,1,0,0,0,None,0,None,100,2,0,TO_RENOVATE
367,1640,0,VILLA,3900000,6,618,0,0,0,0,None,1,None,3000,0,0,unknown
368,9320,0,HOUSE,439000,3,220,1,0,0,1,40.0,1,115.0,253,3,0,AS_NEW
369,1410,1,APARTMENT,327150,2,120,1,0,0,1,20.0,1,265.0,0,0,0,AS_NEW
370,4260,0,COUNTRY_COTTAGE,275000,5,150,1,0,0,1,75.0,1,2000.0,2600,4,0,TO_BE_DONE_UP
371,9470,1,APARTMENT,349000,2,161,1,0,0,1,35.0,0,None,0,2,0,AS_NEW
372,4800,0,MANSION,385000,8,700,1,0,0,0,None,1,780.0,997,3,0,AS_NEW
373,6840,1,APARTMENT,179900,2,80,1,0,0,1,6.0,0,None,0,0,0,unknown
374,8310,0,HOUSE,425000,4,190,0,0,0,0,None,0,None,303,0,0,unknown
375,8300,0,EXCEPTIONAL_PROPERTY,5500000,7,700,1,0,0,1,None,1,1622.0,1622,4,1,AS_NEW
376,8020,1,APARTMENT,295000,2,93,1,0,0,1,None,1,None,0,0,0,unknown
377,1300,0,HOUSE,225000,2,95,1,0,0,1,10.0,0,None,164,2,0,TO_BE_DONE_UP
378,8800,0,HOUSE,438000,3,195,1,0,0,0,None,1,591.0,591,0,0,GOOD
379,8370,1,APARTMENT,185000,2,86,1,0,0,0,None,0,None,0,2,0,GOOD
380,5070,0,HOUSE,150000,4,220,1,0,0,0,None,0,None,1,2,0,GOOD
381,3740,1,APARTMENT,295000,3,123,1,0,0,1,7.0,0,None,0,0,0,AS_NEW
382,8670,1,SERVICE_FLAT,135000,1,45,1,0,0,1,None,0,None,0,2,0,AS_NEW
383,3000,1,FLAT_STUDIO,181000,1,16,0,1,0,0,None,0,None,0,0,0,AS_NEW
384,7700,0,HOUSE,229000,3,190,1,0,1,0,None,0,None,132,2,0,JUST_RENOVATED
385,4000,0,HOUSE,249000,3,130,0,0,0,0,None,0,None,0,2,0,GOOD
386,1070,1,APARTMENT,160000,1,60,0,0,0,0,None,0,None,0,2,0,unknown
387,2930,0,HOUSE,565000,4,220,1,0,0,0,None,0,None,858,4,0,unknown
388,1180,0,VILLA,1950000,4,370,1,0,0,1,30.0,1,1500.0,2295,4,0,AS_NEW
389,1060,1,APARTMENT,320000,2,108,1,0,0,0,None,0,None,0,2,0,TO_BE_DONE_UP
390,8301,1,APARTMENT,1195000,3,127,1,0,0,1,None,0,None,0,4,0,AS_NEW
391,9600,1,APARTMENT,234500,1,82,1,0,0,1,11.0,0,None,0,0,0,AS_NEW
392,7134,0,HOUSE,420000,3,246,1,0,0,1,None,0,None,1082,4,0,GOOD
393,1050,1,APARTMENT,374000,1,84,1,0,0,1,16.0,0,None,0,0,0,AS_NEW
394,8340,0,VILLA,425000,4,200,1,0,0,1,None,0,None,600,0,0,AS_NEW
395,8570,1,APARTMENT,160000,2,70,1,0,0,1,10.0,0,None,0,0,0,unknown
396,1000,1,APARTMENT,825000,3,145,1,0,0,1,10.0,0,None,0,4,1,AS_NEW
397,3020,0,HOUSE,355000,2,121,1,0,0,1,None,1,None,162,2,0,GOOD
398,1000,1,APARTMENT,239000,2,78,1,0,0,1,2.0,0,None,0,2,0,GOOD
399,5020,0,VILLA,279000,4,125,1,0,0,1,35.0,1,65.0,260,4,0,GOOD
400,8434,1,APARTMENT,219000,2,73,1,0,0,1,15.0,0,None,0,2,0,unknown
401,3400,0,HOUSE,279000,4,200,1,0,0,1,20.0,1,355.0,613,3,0,TO_BE_DONE_UP
402,3300,0,HOUSE,259000,3,135,1,0,0,1,16.0,1,70.0,215,2,0,GOOD
403,3620,0,OTHER_PROPERTY,598800,6,261,1,0,0,0,None,0,None,1150,0,0,AS_NEW
404,1050,1,APARTMENT,612000,3,124,1,0,0,1,11.0,0,None,0,0,0,AS_NEW
405,9300,1,PENTHOUSE,499000,2,187,1,0,0,1,None,0,None,0,2,0,AS_NEW
406,8850,0,HOUSE,330000,3,175,1,0,0,0,None,1,None,465,4,0,AS_NEW
407,3090,0,VILLA,895000,6,335,1,0,0,1,60.0,1,2071.0,2071,4,0,TO_BE_DONE_UP
408,1480,0,HOUSE,270000,3,120,1,0,1,1,24.0,1,630.0,780,3,0,TO_BE_DONE_UP
409,3040,0,VILLA,499000,4,200,1,0,1,1,40.0,1,1200.0,1415,4,0,GOOD
410,1800,1,APARTMENT,249000,2,73,1,0,0,1,9.0,0,None,0,2,0,GOOD
411,9520,0,HOUSE,169000,2,125,1,0,0,1,None,1,150.0,353,3,0,GOOD
412,1180,0,VILLA,725000,3,154,1,0,0,1,53.0,1,281.0,0,4,0,AS_NEW
413,9800,1,SERVICE_FLAT,225000,1,56,1,0,0,0,None,0,None,0,0,0,AS_NEW
414,8660,1,APARTMENT,250000,1,70,1,1,0,1,None,0,None,0,0,0,AS_NEW
415,4845,1,APARTMENT,210000,2,88,1,0,0,1,18.0,0,None,0,2,0,AS_NEW
416,1180,1,APARTMENT,430000,2,90,1,0,0,0,None,0,None,0,0,0,unknown
417,4500,1,APARTMENT,188000,2,80,0,0,0,1,5.0,0,None,0,2,0,unknown
418,8560,0,HOUSE,248000,3,176,1,0,0,1,8.0,0,None,153,2,0,GOOD
419,3370,0,HOUSE,349000,3,130,1,0,0,1,40.0,1,350.0,403,3,0,GOOD
420,9900,0,HOUSE,195000,2,124,1,0,0,0,None,1,None,172,0,0,TO_RENOVATE
421,9750,0,HOUSE,535000,5,463,1,0,0,1,None,1,None,991,0,0,AS_NEW
422,3202,0,MIXED_USE_BUILDING,140000,3,327,0,0,0,0,None,0,None,305,2,0,TO_RENOVATE
423,2140,1,APARTMENT,160000,2,58,1,0,0,0,None,0,None,0,2,0,TO_BE_DONE_UP
424,8200,0,HOUSE,188000,2,67,0,0,0,1,None,0,None,0,0,0,GOOD
425,1160,1,APARTMENT,220000,2,78,1,0,0,1,15.0,0,None,0,0,0,TO_RENOVATE
426,3080,0,VILLA,935000,5,440,1,0,0,1,None,0,None,912,4,0,AS_NEW
427,3270,0,HOUSE,495000,8,442,1,0,0,1,None,1,487.0,987,0,0,GOOD
428,1140,1,APARTMENT,330000,2,85,0,1,0,1,6.0,0,None,0,2,0,AS_NEW
429,6250,0,VILLA,240000,2,100,1,0,0,1,None,1,400.0,485,0,0,GOOD
430,8790,1,APARTMENT,329000,2,126,1,0,0,1,13.0,0,None,0,4,0,AS_NEW
431,8490,0,VILLA,925000,4,263,0,0,0,0,None,1,None,4202,0,0,AS_NEW
432,9800,1,APARTMENT,330000,2,91,0,0,0,1,12.0,0,None,0,2,0,unknown
433,1190,1,APARTMENT,230000,1,72,1,0,0,1,5.0,0,None,0,0,0,AS_NEW
434,2018,1,APARTMENT,185000,1,55,1,0,0,0,None,0,None,0,0,0,unknown
435,3120,0,HOUSE,480000,3,181,1,0,0,1,30.0,1,None,430,3,0,unknown
436,1050,1,APARTMENT,695000,4,235,1,0,1,1,20.0,0,None,0,2,0,AS_NEW
437,5060,1,DUPLEX,299000,3,130,1,0,0,1,5.0,0,None,0,0,0,AS_NEW
438,1050,1,PENTHOUSE,2500000,4,277,1,0,0,1,111.0,0,None,0,2,0,AS_NEW
439,9100,0,HOUSE,185000,2,112,1,0,0,1,40.0,0,None,91,2,0,TO_RENOVATE
440,1180,1,GROUND_FLOOR,1350000,3,228,1,0,0,1,61.0,1,300.0,0,3,0,AS_NEW
441,4020,0,TOWN_HOUSE,130000,2,129,0,0,0,0,None,0,None,91,2,0,TO_RENOVATE
442,1040,1,APARTMENT,229000,1,52,1,1,0,1,4.0,0,None,0,2,0,AS_NEW
443,1850,1,APARTMENT,375000,2,120,0,0,0,0,None,0,None,0,3,0,unknown
444,4300,0,HOUSE,299000,5,210,1,0,0,1,32.0,1,1188.0,1319,4,0,AS_NEW
445,3051,0,HOUSE,640000,4,231,1,0,0,1,None,0,None,536,3,0,GOOD
446,7860,0,MANSION,590000,5,555,1,0,0,1,None,0,None,10516,3,0,GOOD
447,1800,0,HOUSE,425000,3,154,1,0,0,0,None,0,None,209,3,0,AS_NEW
448,1420,0,HOUSE,440000,5,170,1,0,0,1,30.0,1,200.0,329,2,0,GOOD
449,1150,1,DUPLEX,795000,3,176,1,0,0,1,None,1,155.0,0,2,0,AS_NEW
450,9600,0,HOUSE,239000,4,183,1,1,0,1,None,1,None,315,2,0,AS_NEW
451,6720,0,HOUSE,179000,4,132,1,0,0,1,29.0,1,496.0,628,4,0,TO_RENOVATE
452,6880,1,APARTMENT,189500,2,84,1,0,0,1,9.0,0,None,0,4,0,unknown
453,9300,1,SERVICE_FLAT,213600,1,74,0,0,0,1,14.0,1,None,0,0,0,unknown
454,2800,0,HOUSE,574441,4,192,1,0,0,1,14.0,1,246.0,386,0,0,unknown
455,3600,1,APARTMENT,139000,2,68,1,0,0,0,None,0,None,0,3,0,unknown
456,7134,1,APARTMENT,185000,2,90,1,0,0,1,20.0,0,None,0,3,0,unknown
457,1310,0,HOUSE,565000,4,240,1,0,0,1,None,0,None,600,4,0,unknown
458,3300,0,VILLA,450000,3,283,1,0,0,0,None,1,524.0,1052,4,0,GOOD
459,6000,1,APARTMENT,60000,1,49,0,0,0,0,None,0,None,0,0,0,unknown
460,9041,0,HOUSE,460000,3,171,1,0,0,1,50.0,1,128.0,486,3,0,AS_NEW
461,3670,1,APARTMENT,160371,1,59,0,0,0,1,None,0,None,0,0,0,unknown
462,1785,1,LOFT,650000,1,60,1,0,0,1,None,1,None,0,4,1,TO_RENOVATE
463,1050,1,GROUND_FLOOR,350000,1,75,0,0,0,1,40.0,1,100.0,0,2,0,TO_BE_DONE_UP
464,6850,0,HOUSE,159000,5,180,0,0,0,0,None,1,None,7166,4,0,TO_RENOVATE
465,1410,0,HOUSE,345000,4,176,1,0,0,1,46.0,0,None,357,2,0,AS_NEW
466,3740,1,APARTMENT,298800,2,108,1,0,0,1,13.0,0,None,0,0,0,AS_NEW
467,9230,1,APARTMENT,239500,2,91,1,0,0,1,7.0,0,None,0,2,0,unknown
468,1420,1,APARTMENT,347150,2,120,1,0,0,1,24.0,1,202.0,0,0,0,AS_NEW
469,7080,0,HOUSE,90000,2,125,1,0,0,1,None,0,None,252,2,0,TO_RENOVATE
470,8800,0,HOUSE,266000,3,156,0,0,0,0,None,0,None,214,2,0,AS_NEW
471,4020,0,APARTMENT_BLOCK,1050000,16,590,1,0,0,0,None,0,None,178,3,0,GOOD
472,1040,1,APARTMENT,450000,3,170,0,0,0,1,4.0,0,None,0,2,0,TO_BE_DONE_UP
473,8300,1,PENTHOUSE,1325000,3,182,0,0,0,1,113.0,0,None,0,2,0,AS_NEW
474,2820,1,APARTMENT,323000,2,91,1,0,0,1,6.0,0,None,0,0,0,unknown
475,1070,0,APARTMENT_BLOCK,679000,8,350,1,0,0,1,30.0,1,30.0,350,2,0,GOOD
476,6180,1,APARTMENT,160000,2,90,1,0,0,0,None,0,None,0,4,0,AS_NEW
477,1640,0,VILLA,725000,4,190,1,0,0,1,12.0,0,None,1016,4,0,unknown
478,2660,1,GROUND_FLOOR,239000,2,88,1,0,0,1,20.0,0,None,0,2,0,GOOD
479,6840,1,APARTMENT,199900,3,108,1,0,0,1,4.0,0,None,0,0,0,unknown
480,8600,0,HOUSE,260000,3,285,1,0,0,1,None,0,None,136,0,0,TO_BE_DONE_UP
481,4260,0,COUNTRY_COTTAGE,365000,5,150,1,0,0,1,75.0,1,3200.0,3613,4,0,TO_BE_DONE_UP
482,4042,0,HOUSE,233000,3,130,1,0,0,0,None,1,120.0,221,2,0,AS_NEW
483,2170,0,TOWN_HOUSE,389000,4,218,1,0,0,1,24.0,1,70.0,168,2,0,AS_NEW
484,1390,0,HOUSE,360000,2,139,1,0,0,1,16.0,0,None,0,2,0,AS_NEW
485,2018,1,SERVICE_FLAT,100000,1,61,0,0,0,1,None,0,None,0,2,0,TO_RENOVATE
486,9340,0,HOUSE,279000,3,200,1,0,0,1,40.0,0,None,451,4,0,GOOD
487,1180,1,APARTMENT,375000,3,125,1,0,0,1,None,0,None,0,0,0,unknown
488,8540,0,HOUSE,425000,3,146,1,0,0,1,32.0,1,194.0,303,2,0,AS_NEW
489,9260,1,APARTMENT,219500,2,104,1,0,0,1,6.0,0,None,0,2,0,unknown
490,7000,1,APARTMENT,164992,1,73,1,0,0,1,6.0,0,None,0,3,0,JUST_RENOVATED
491,8300,1,SERVICE_FLAT,515000,1,70,1,0,0,1,4.0,0,None,0,2,0,AS_NEW
492,1080,1,APARTMENT,235000,3,111,1,0,0,0,None,0,None,0,2,0,GOOD
493,8434,0,HOUSE,425000,3,223,1,0,0,1,None,1,457.0,578,4,0,GOOD
494,1140,1,APARTMENT,205000,1,75,1,1,0,1,12.0,0,None,0,2,0,GOOD
495,1082,0,MANSION,360000,4,147,0,0,0,1,10.0,1,70.0,150,2,0,TO_RENOVATE
496,3000,0,HOUSE,289000,2,62,1,0,0,0,None,1,7.0,55,2,0,TO_RENOVATE
497,1501,0,VILLA,910000,4,394,1,1,1,1,12.0,0,None,3435,4,0,GOOD
498,9800,1,APARTMENT,445000,3,110,0,0,0,1,46.0,0,None,0,2,0,unknown
499,1470,0,HOUSE,170000,3,80,1,0,1,0,None,0,None,30,2,0,GOOD
500,1420,0,HOUSE,275000,3,110,1,0,0,1,6.0,0,None,283,0,0,GOOD
501,1420,0,HOUSE,525000,5,225,1,0,0,1,100.0,1,448.0,448,3,0,GOOD
502,3130,1,APARTMENT,249000,2,102,1,0,0,0,None,0,None,0,2,0,GOOD
503,8200,1,APARTMENT,299000,2,89,1,0,0,1,5.0,0,None,0,0,0,unknown
504,1150,0,HOUSE,1450000,5,293,1,0,0,1,30.0,0,None,950,4,0,unknown
505,6791,0,HOUSE,249000,2,120,1,0,1,0,None,1,50.0,186,0,0,unknown
506,4500,1,APARTMENT,229500,2,94,1,0,0,1,12.0,0,None,0,3,0,AS_NEW
507,2830,1,GROUND_FLOOR,145000,2,104,0,0,0,1,25.0,1,75.0,0,2,0,unknown
508,1853,1,APARTMENT,221000,2,80,1,0,0,1,None,0,None,0,4,0,GOOD
509,9100,0,EXCEPTIONAL_PROPERTY,750000,9,360,1,0,1,1,1.0,1,1.0,320,3,0,GOOD
510,6700,0,VILLA,980000,5,280,1,0,1,1,60.0,0,None,4900,4,0,AS_NEW
511,5680,0,HOUSE,145000,3,164,1,0,0,0,None,1,150.0,293,2,0,unknown
512,8434,1,DUPLEX,445000,2,125,1,0,0,1,None,0,None,0,0,0,unknown
513,4000,0,HOUSE,690000,8,292,0,0,0,1,5.0,0,None,0,0,0,GOOD
514,6791,0,HOUSE,210000,2,96,0,0,0,1,None,1,None,120,2,0,unknown
515,9000,1,APARTMENT,433613,2,82,0,0,0,1,8.0,0,None,0,2,0,AS_NEW
516,4020,1,APARTMENT,212000,2,89,1,0,0,1,8.0,0,None,0,0,0,unknown
517,9340,1,APARTMENT,256568,2,93,1,0,0,1,9.0,0,None,0,0,0,AS_NEW
518,2800,0,HOUSE,229000,4,128,0,0,0,1,30.0,0,None,85,2,0,TO_RENOVATE
519,9420,0,VILLA,625000,4,320,1,1,0,1,25.0,1,2300.0,2600,0,0,GOOD
520,1853,1,PENTHOUSE,229000,1,75,1,0,0,1,21.0,0,None,0,2,0,GOOD
521,9140,1,APARTMENT,179990,1,69,1,0,0,1,8.0,1,None,0,2,0,unknown
522,9700,0,HOUSE,245000,3,151,1,0,0,1,None,1,None,178,3,0,unknown
523,8300,1,APARTMENT,795000,3,107,1,0,0,1,8.0,0,None,0,0,0,GOOD
524,1410,0,EXCEPTIONAL_PROPERTY,1195000,3,220,1,0,1,1,50.0,1,700.0,1164,4,1,JUST_RENOVATED
525,6860,0,HOUSE,180000,2,112,0,0,0,0,None,1,400.0,0,4,0,TO_BE_DONE_UP
526,2100,0,HOUSE,339000,3,160,1,0,0,0,None,1,None,180,0,0,GOOD
527,9450,0,HOUSE,248000,2,160,1,0,0,0,None,0,None,107,3,0,AS_NEW
528,3660,0,MANSION,425000,5,472,1,0,0,1,None,1,None,1449,4,0,JUST_RENOVATED
529,9630,0,HOUSE,239000,4,174,1,0,0,1,None,1,None,492,3,0,TO_RENOVATE
530,8793,1,APARTMENT,329000,2,126,1,0,0,1,13.0,0,None,0,4,0,AS_NEW
531,1745,0,TOWN_HOUSE,199000,3,215,1,0,0,0,None,0,None,80,2,0,GOOD
532,2845,0,HOUSE,420000,3,240,1,0,0,1,None,1,235.0,355,2,0,JUST_RENOVATED
533,8980,1,APARTMENT,186483,1,89,0,0,0,1,8.0,0,None,0,0,0,unknown
534,1050,1,APARTMENT,2500000,4,277,1,0,1,1,87.0,0,None,0,2,0,JUST_RENOVATED
535,9750,0,MIXED_USE_BUILDING,535000,5,463,1,0,0,1,None,1,None,991,0,0,AS_NEW
536,5100,0,APARTMENT_BLOCK,655000,4,425,1,0,0,0,None,1,None,2320,4,0,GOOD
537,1150,1,APARTMENT,735000,3,195,1,0,0,1,20.0,0,None,0,3,0,AS_NEW
538,4400,0,HOUSE,299000,3,152,1,0,1,1,74.0,1,3014.0,3014,4,0,GOOD
539,1150,1,TRIPLEX,1395000,4,285,1,0,0,1,68.0,0,None,0,2,0,AS_NEW
540,4020,0,HOUSE,225000,2,102,0,0,0,0,None,0,None,53,2,0,unknown
541,4020,1,LOFT,210000,1,135,1,0,0,0,None,0,None,0,3,0,AS_NEW
542,1495,0,HOUSE,175000,2,106,1,0,1,1,None,0,None,627,3,0,TO_RENOVATE
543,4990,0,HOUSE,135000,3,124,0,0,0,1,None,0,None,203,3,0,TO_BE_DONE_UP
544,1040,1,APARTMENT,215000,2,100,1,0,0,0,None,0,None,0,2,0,TO_RENOVATE
545,8400,1,APARTMENT,139000,1,37,1,1,0,1,3.0,0,None,0,0,0,AS_NEW
