,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
8426,1150,HOUSE,HOUSE,650000,4,182,1,0,0,1,25,1,85,182,2,0,AS_NEW
8428,1000,APARTMENT,PENTHOUSE,930000,3,212,1,0,0,1,43,0,,,,0,GOOD
8430,1180,APARTMENT,APARTMENT,760000,3,243,1,0,0,1,30,0,,,2,0,GOOD
8432,6940,HOUSE,HOUSE,350000,3,158,1,0,0,1,,0,,2150,4,0,
8434,1040,APARTMENT,APARTMENT,530000,2,114,1,0,0,1,4,0,,,2,0,AS_NEW
8436,9600,HOUSE,HOUSE,250000,3,103,1,0,0,1,20,1,,393,2,0,
8438,9280,APARTMENT,DUPLEX,189000,3,100,1,0,0,0,,0,,,3,0,AS_NEW
8440,1502,HOUSE,HOUSE,349000,3,170,1,0,0,0,,0,,365,3,0,AS_NEW
8442,8970,HOUSE,HOUSE,139000,3,124,1,0,0,1,16,0,,95,,0,TO_BE_DONE_UP
8444,7130,HOUSE,HOUSE,170000,1,211,1,0,0,1,,0,,160,2,0,TO_RENOVATE
8446,9900,APARTMENT,GROUND_FLOOR,249500,2,90,1,0,0,1,41,1,,,4,0,AS_NEW
8448,8434,HOUSE,HOUSE,292700,3,189,1,0,0,0,,1,125,215,3,0,AS_NEW
8450,9910,HOUSE,HOUSE,300000,2,,1,0,0,0,,1,,1620,,0,TO_RENOVATE
8452,6927,HOUSE,HOUSE,179000,4,150,1,0,0,1,,0,,0,3,0,TO_RENOVATE
8454,9520,HOUSE,HOUSE,260000,3,140,1,0,0,1,24,1,330,570,,0,TO_RENOVATE
8456,5100,HOUSE,HOUSE,215000,2,150,1,0,0,1,,0,,489,4,0,TO_BE_DONE_UP
8458,7700,HOUSE,HOUSE,390000,4,180,1,0,0,1,100,0,,0,3,0,JUST_RENOVATED
8460,1701,APARTMENT,APARTMENT,290000,2,107,0,0,0,0,,0,,,,0,
8462,8830,APARTMENT,APARTMENT,316000,2,86,1,0,0,1,21,0,,,,0,
8464,3110,APARTMENT,APARTMENT,304000,2,100,0,0,0,1,16,0,,,,0,AS_NEW
8466,9000,HOUSE,HOUSE,450000,5,180,1,0,0,1,,0,,58,2,0,
8468,1160,APARTMENT,APARTMENT,501500,2,102,1,0,0,1,25,0,,,2,0,
8470,2550,HOUSE,HOUSE,490000,4,250,1,0,0,0,,1,90,250,2,0,AS_NEW
8472,9000,HOUSE,HOUSE,330000,2,131,1,0,0,1,16,1,,0,,0,
8474,9230,HOUSE,HOUSE,179000,2,75,1,0,0,1,,0,,60,2,0,GOOD
8476,6031,HOUSE,HOUSE,120000,3,,1,0,0,0,,0,,273,2,0,GOOD
8478,7712,APARTMENT,APARTMENT,199000,2,96,1,0,0,0,,0,,,2,0,GOOD
8480,2060,APARTMENT,APARTMENT,249000,3,125,1,0,0,1,8,0,,,,0,GOOD
8482,4430,HOUSE,HOUSE,75000,5,168,1,0,0,1,6,0,,85,2,0,TO_RESTORE
8484,1000,APARTMENT,APARTMENT,265000,2,69,1,0,0,0,,0,,,2,0,TO_BE_DONE_UP
8486,1430,HOUSE,MIXED_USE_BUILDING,167000,2,71,0,0,0,0,,0,,0,,0,
8488,4030,HOUSE,HOUSE,89900,2,,1,0,0,1,,0,,0,2,0,TO_RENOVATE
8490,8620,APARTMENT,APARTMENT,312000,1,66,0,0,0,1,,0,,,,0,
8492,1460,HOUSE,VILLA,340000,1,236,1,0,0,1,18,0,,1625,4,0,GOOD
8494,6220,APARTMENT,LOFT,269000,2,117,1,0,0,1,,0,,,3,0,
8496,8740,APARTMENT,APARTMENT,205000,2,78,0,0,0,1,,0,,,,0,
8498,8000,HOUSE,HOUSE,149500,2,,0,0,0,0,,0,,161,3,0,TO_RENOVATE
8500,1428,HOUSE,HOUSE,475000,3,330,1,0,0,1,,0,,0,,0,GOOD
8502,8400,APARTMENT,APARTMENT,155000,2,67,1,0,0,0,,0,,,2,0,TO_BE_DONE_UP
8504,9000,APARTMENT,PENTHOUSE,449000,2,118,1,0,0,1,11,0,,,,0,AS_NEW
8506,3010,APARTMENT,PENTHOUSE,455000,3,154,0,0,0,1,16,0,,,,0,AS_NEW
8508,8450,HOUSE,HOUSE,389000,3,,0,0,0,0,,1,200,303,,0,
8510,8800,APARTMENT,APARTMENT,149000,3,96,1,0,0,1,,0,,,,0,
8512,1200,APARTMENT,FLAT_STUDIO,170000,0,33,1,0,0,1,10,0,,,3,0,TO_BE_DONE_UP
8514,8930,HOUSE,HOUSE,257000,3,129,1,0,0,0,,1,,190,,0,
8516,4141,HOUSE,HOUSE,349000,4,180,1,0,0,1,38,1,2900,3100,4,0,
8518,8930,APARTMENT,APARTMENT,249650,2,102,0,0,0,1,,0,,,,0,
8520,1380,HOUSE,VILLA,849000,4,292,1,0,0,1,60,1,1800,2041,4,0,GOOD
8522,1180,APARTMENT,APARTMENT,345000,2,85,1,0,0,1,10,0,,,4,0,
8524,1380,HOUSE,VILLA,690000,4,176,1,0,0,1,,1,6254,6254,4,1,
8526,1380,HOUSE,EXCEPTIONAL_PROPERTY,3600000,3,430,1,0,0,1,,0,,4250,4,0,GOOD
8528,1090,APARTMENT,APARTMENT,80000,1,,1,0,0,0,,0,,,,0,
8530,9270,APARTMENT,APARTMENT,349750,2,100,1,0,0,1,10,0,,,2,0,AS_NEW
8532,8000,APARTMENT,APARTMENT,399000,2,,0,0,0,1,,0,,,,0,
8534,1000,APARTMENT,APARTMENT,425000,2,90,1,0,0,1,9,0,,,4,0,GOOD
8536,2900,HOUSE,EXCEPTIONAL_PROPERTY,1295000,4,510,1,0,1,1,50,0,,2816,4,1,AS_NEW
8538,1410,HOUSE,HOUSE,495000,3,209,1,0,0,1,25,0,,428,3,0,GOOD
8540,4520,HOUSE,HOUSE,325000,3,,1,0,0,1,40,1,600,600,4,0,JUST_RENOVATED
8542,4590,APARTMENT,APARTMENT,250000,2,100,1,1,0,1,45,0,,,,0,GOOD
8544,2890,HOUSE,HOUSE,178000,3,147,1,0,0,1,,1,,125,3,0,TO_RENOVATE
8546,1000,APARTMENT,APARTMENT,315000,2,95,1,0,0,1,7,0,,,,0,AS_NEW
8548,1070,APARTMENT,APARTMENT,374500,3,114,1,0,0,1,24,0,,,4,0,
8550,4020,APARTMENT,APARTMENT,109000,1,50,1,0,0,0,,0,,,2,0,TO_BE_DONE_UP
8552,1080,APARTMENT,APARTMENT,249990,3,110,1,0,0,0,,0,,,2,0,
8554,2000,APARTMENT,APARTMENT,274000,2,69,1,0,0,0,,0,,,2,0,GOOD
8556,3010,APARTMENT,PENTHOUSE,455000,3,154,1,0,0,1,16,0,,,,0,AS_NEW
8558,1050,APARTMENT,GROUND_FLOOR,599000,2,180,0,0,0,1,37,1,37,,2,0,TO_BE_DONE_UP
8560,8530,APARTMENT,APARTMENT,274500,2,101,1,0,0,1,31,1,,,,0,AS_NEW
8562,1140,APARTMENT,APARTMENT,370000,2,95,1,1,0,1,5,0,,,2,0,AS_NEW
8564,1420,APARTMENT,APARTMENT,235000,2,85,1,0,0,1,11,0,,,2,0,GOOD
8566,6043,HOUSE,VILLA,199000,3,153,1,0,0,1,,0,,545,4,0,TO_BE_DONE_UP
8568,9040,APARTMENT,APARTMENT,285000,2,69,1,0,0,1,3,1,700,,4,0,
8570,9000,APARTMENT,GROUND_FLOOR,330000,2,106,1,0,0,1,35,0,,,2,0,AS_NEW
8572,4470,HOUSE,VILLA,398000,3,214,1,0,0,1,75,1,1945,1945,4,0,GOOD
8574,3020,APARTMENT,APARTMENT,308500,2,89,1,0,0,1,34,0,,,,0,
8576,7340,HOUSE,HOUSE,90000,2,106,1,0,0,1,,0,,218,2,0,TO_RENOVATE
8578,6000,APARTMENT,APARTMENT,189000,2,,0,0,0,0,,0,,,,0,
8580,3080,HOUSE,HOUSE,835000,5,240,1,0,0,1,,1,500,978,3,0,TO_RENOVATE
8582,4432,HOUSE,HOUSE,109000,2,83,0,0,0,0,,1,190,190,3,0,TO_RENOVATE
8584,1933,APARTMENT,APARTMENT,655000,3,159,1,0,1,1,19,1,,,3,1,AS_NEW
8586,6230,HOUSE,HOUSE,280000,6,,0,0,0,0,,0,,2170,4,0,TO_RENOVATE
8588,3450,HOUSE,HOUSE,295000,4,205,1,0,0,1,,0,,656,3,0,GOOD
8590,1180,HOUSE,HOUSE,1995000,6,490,1,0,0,1,30,1,482,482,2,0,GOOD
8592,4550,HOUSE,HOUSE,229500,2,120,1,0,0,1,,1,,570,4,0,GOOD
8594,9000,HOUSE,HOUSE,469000,3,126,0,0,0,0,,0,,92,,0,AS_NEW
8596,9041,HOUSE,HOUSE,290000,4,177,0,0,0,1,,1,,0,3,0,AS_NEW
8598,1180,APARTMENT,APARTMENT,995000,4,250,1,0,0,1,30,0,,,4,1,
8600,8000,APARTMENT,APARTMENT,266225,2,88,0,0,0,1,,1,,,,0,
8602,1040,APARTMENT,PENTHOUSE,975000,3,220,1,0,0,1,25,0,,,2,0,JUST_RENOVATED
8604,8660,APARTMENT,APARTMENT,325000,3,137,1,0,0,0,,0,,,2,0,GOOD
8606,8770,HOUSE,HOUSE,145000,3,147,1,0,0,1,,1,,150,,0,TO_BE_DONE_UP
8608,7500,HOUSE,HOUSE,179000,2,141,1,0,0,1,,0,,250,3,0,TO_BE_DONE_UP
8610,3110,APARTMENT,APARTMENT,308000,2,100,0,0,0,1,16,0,,,,0,AS_NEW
8612,4400,HOUSE,HOUSE,296939,3,138,0,0,0,0,,0,,555,3,0,
8614,9900,APARTMENT,APARTMENT,260000,3,138,1,0,0,1,25,0,,,,0,
8616,1030,HOUSE,APARTMENT_BLOCK,1190000,6,359,1,0,0,1,8,1,78,172,2,0,JUST_RENOVATED
8618,4500,HOUSE,HOUSE,125000,2,80,1,0,0,0,,0,,0,2,0,TO_RENOVATE
8620,5651,APARTMENT,APARTMENT,290000,3,121,1,0,0,1,11,0,,,,0,
8622,7000,HOUSE,HOUSE,180000,4,135,1,0,0,0,,0,,130,2,0,TO_BE_DONE_UP
8624,1800,HOUSE,HOUSE,298000,2,,1,0,0,1,,0,,300,2,0,GOOD
8626,6760,HOUSE,HOUSE,125000,3,,0,0,0,0,,0,,990,3,0,TO_BE_DONE_UP
8628,8370,APARTMENT,PENTHOUSE,249000,1,43,1,0,0,1,20,0,,,,0,GOOD
8630,2660,HOUSE,HOUSE,175000,3,112,1,0,0,0,,1,,142,3,0,TO_BE_DONE_UP
8632,9660,APARTMENT,APARTMENT,190000,3,,1,0,0,1,,0,,,,0,
8634,8800,APARTMENT,APARTMENT,320400,3,118,1,0,0,1,,1,,,,0,
8636,2620,HOUSE,HOUSE,339000,3,156,0,0,0,1,,0,,173,,0,AS_NEW
8638,9810,HOUSE,HOUSE,395000,3,210,1,0,0,1,,0,,1359,3,0,GOOD
8640,9600,HOUSE,HOUSE,250000,3,103,1,0,0,1,20,1,,393,2,0,
8642,6180,APARTMENT,APARTMENT,160000,2,97,1,0,0,0,,0,,,3,0,AS_NEW
8644,7830,HOUSE,HOUSE,180000,3,126,1,0,0,1,,1,,240,2,0,GOOD
8646,6534,HOUSE,APARTMENT_BLOCK,250000,4,586,0,0,0,1,80,1,1000,1270,2,0,TO_BE_DONE_UP
8648,5140,HOUSE,HOUSE,650000,5,260,1,0,1,1,53,1,1200,1200,4,1,AS_NEW
8650,1160,HOUSE,APARTMENT_BLOCK,650000,3,230,1,0,0,1,18,0,,130,2,0,AS_NEW
8652,1040,APARTMENT,GROUND_FLOOR,880000,3,191,1,0,0,1,30,1,122,,2,0,AS_NEW
8654,1000,APARTMENT,APARTMENT,850000,3,240,1,0,0,1,36,0,,,2,1,AS_NEW
8656,8870,APARTMENT,APARTMENT,199500,1,74,0,0,0,1,39,0,,,2,0,
8658,1180,APARTMENT,APARTMENT,790000,3,180,1,0,0,1,5,0,,,2,0,JUST_RENOVATED
8660,9320,HOUSE,HOUSE,310000,3,231,1,0,0,1,25,1,200,407,3,0,AS_NEW
8662,1970,APARTMENT,APARTMENT,256500,1,63,1,0,0,1,30,0,,,2,0,
8664,7500,HOUSE,APARTMENT_BLOCK,332000,5,,1,0,0,1,,0,,104,2,0,GOOD
8666,6940,HOUSE,HOUSE,50000,2,100,1,0,0,0,,0,,1008,4,0,GOOD
8668,7904,HOUSE,HOUSE,417500,3,244,1,0,0,1,12,1,,4631,4,0,
8670,5650,HOUSE,HOUSE,215000,3,262,1,0,0,1,,0,,3629,4,0,TO_BE_DONE_UP
8672,8660,HOUSE,VILLA,415000,6,275,1,0,1,1,,1,150,333,4,0,
8674,4460,HOUSE,HOUSE,85000,1,97,1,0,0,0,,0,,76,3,0,GOOD
8676,4820,HOUSE,EXCEPTIONAL_PROPERTY,980000,5,800,1,1,0,1,1,1,1,1667,4,1,JUST_RENOVATED
8678,1300,HOUSE,MANSION,380000,5,160,1,0,0,1,15,1,300,318,2,0,AS_NEW
8680,7340,HOUSE,HOUSE,90000,3,,1,0,0,1,,0,,140,2,0,GOOD
8682,2800,APARTMENT,APARTMENT,161000,3,86,0,0,0,0,,0,,,2,0,
8684,1410,APARTMENT,APARTMENT,457000,2,112,1,0,0,1,50,0,,,4,0,JUST_RENOVATED
8686,9300,APARTMENT,APARTMENT,149000,2,93,1,0,0,1,7,0,,,2,0,
8688,6220,APARTMENT,FLAT_STUDIO,269000,2,117,1,0,0,1,,0,,,3,0,
8690,7370,APARTMENT,APARTMENT,206000,3,125,1,0,0,0,,0,,,,0,AS_NEW
8692,1800,HOUSE,HOUSE,395000,3,194,1,0,0,1,15,0,,0,2,0,GOOD
8694,7340,HOUSE,HOUSE,170000,2,133,1,0,0,1,,0,,410,2,0,GOOD
8696,2930,APARTMENT,APARTMENT,110000,2,106,0,0,0,1,,0,,,2,0,
8698,9255,APARTMENT,APARTMENT,269000,2,96,0,0,0,1,,1,,,,0,AS_NEW
8700,1180,HOUSE,HOUSE,350000,2,91,0,0,0,1,21,0,,65,2,0,
8702,2018,HOUSE,MANSION,475000,4,202,0,0,0,1,,0,,121,2,0,TO_RENOVATE
8704,3140,APARTMENT,APARTMENT,255000,2,80,0,0,0,1,,1,,,,0,
8706,1370,HOUSE,VILLA,700000,6,360,0,0,0,1,,0,,2200,4,0,GOOD
8708,1340,APARTMENT,APARTMENT,355000,2,99,1,0,0,1,13,0,,,3,0,
8710,9990,HOUSE,HOUSE,495000,3,260,0,0,0,0,,0,,991,4,0,
8712,7080,HOUSE,MIXED_USE_BUILDING,218000,2,94,1,0,0,0,,0,,135,2,0,AS_NEW
8714,3300,APARTMENT,APARTMENT,159000,2,66,1,0,0,1,7,0,,,2,0,TO_RENOVATE
8716,1930,APARTMENT,APARTMENT,345000,2,90,1,1,0,1,10,0,,,2,0,AS_NEW
8718,5363,APARTMENT,APARTMENT,172000,2,155,1,0,0,0,,1,245,,4,0,GOOD
8720,9000,APARTMENT,APARTMENT,380000,2,104,0,0,0,1,12,0,,,2,0,TO_RENOVATE
8722,9340,HOUSE,HOUSE,260000,3,136,1,0,0,1,7,1,200,305,3,0,
8724,9550,HOUSE,HOUSE,390000,10,,0,0,0,0,,1,505,770,,0,
8726,1180,HOUSE,VILLA,3900000,6,600,0,0,1,1,,0,,8123,4,0,GOOD
8728,2800,APARTMENT,APARTMENT,80000,2,,0,0,0,1,,0,,,,0,GOOD
8730,8820,HOUSE,APARTMENT_BLOCK,339000,5,237,1,0,0,0,,0,,141,,0,TO_BE_DONE_UP
8732,1150,APARTMENT,APARTMENT,425000,2,120,1,0,0,1,,0,,,,0,JUST_RENOVATED
8734,1090,APARTMENT,LOFT,430000,3,229,1,0,0,1,10,1,200,,,0,AS_NEW
8736,2018,APARTMENT,APARTMENT,305000,2,80,0,0,0,1,30,0,,,,0,JUST_RENOVATED
8738,6700,HOUSE,HOUSE,349000,3,114,1,0,0,1,50,1,509,727,3,0,AS_NEW
8740,1090,HOUSE,VILLA,1350000,10,850,1,0,0,1,50,1,2000,2528,4,1,TO_RENOVATE
8742,8670,HOUSE,HOUSE,499000,3,169,1,0,0,1,20,1,700,873,,0,
8744,1000,APARTMENT,APARTMENT,585000,3,105,0,0,0,1,4,0,,,2,0,AS_NEW
8746,7700,HOUSE,HOUSE,235000,3,115,1,0,0,1,17,1,134,229,2,0,GOOD
8748,4020,HOUSE,MIXED_USE_BUILDING,750000,12,440,1,0,0,1,,0,,0,2,0,GOOD
8750,1050,APARTMENT,APARTMENT,250000,1,70,1,0,0,0,,0,,,,0,GOOD
8752,9820,APARTMENT,APARTMENT,235000,3,91,0,0,0,1,,1,,,,0,JUST_RENOVATED
8754,1000,APARTMENT,APARTMENT,315000,2,95,1,0,0,1,7,0,,,,0,AS_NEW
8756,8620,APARTMENT,APARTMENT,274500,2,102,1,0,0,1,9,0,,,2,0,AS_NEW
8758,7000,HOUSE,HOUSE,199000,3,190,1,0,0,1,30,1,350,481,3,0,GOOD
8760,9690,HOUSE,HOUSE,300000,4,,0,0,0,0,,0,,648,4,0,JUST_RENOVATED
8762,3010,APARTMENT,GROUND_FLOOR,479000,2,156,1,0,0,1,12,1,81,,,0,AS_NEW
8764,4500,HOUSE,HOUSE,109000,3,115,0,0,0,1,,1,65,140,2,0,TO_RENOVATE
8766,2220,APARTMENT,APARTMENT,254000,1,83,1,0,0,0,,0,,,2,0,GOOD
8768,7700,HOUSE,HOUSE,179000,3,110,1,0,0,1,16,1,112,172,2,0,GOOD
8770,1150,HOUSE,HOUSE,480000,4,153,1,0,1,1,,1,100,201,,0,TO_RENOVATE
8772,8620,APARTMENT,APARTMENT,339000,3,129,1,0,0,1,,0,,,,0,AS_NEW
8774,1070,APARTMENT,GROUND_FLOOR,310000,2,95,1,0,0,1,8,1,436,,2,0,TO_RENOVATE
8776,8900,HOUSE,HOUSE,285000,3,142,0,0,0,1,,1,,237,,0,AS_NEW
8778,1950,HOUSE,VILLA,845000,4,210,1,0,0,1,22,1,590,700,4,0,AS_NEW
8780,2000,APARTMENT,APARTMENT,999000,2,192,1,0,0,1,26,0,,,2,0,AS_NEW
8782,1090,APARTMENT,FLAT_STUDIO,114000,0,36,1,0,0,1,5,0,,,,0,TO_RENOVATE
8784,7800,HOUSE,HOUSE,182000,3,70,1,0,0,0,,0,,57,2,0,JUST_RENOVATED
8786,8370,APARTMENT,APARTMENT,249000,2,95,1,0,0,1,6,0,,,,0,AS_NEW
8788,1060,APARTMENT,GROUND_FLOOR,599000,2,180,0,0,0,1,37,1,37,,2,0,TO_BE_DONE_UP
8790,1000,APARTMENT,APARTMENT,295000,1,76,1,0,0,0,,0,,,2,0,
8792,8434,HOUSE,HOUSE,149000,4,140,1,0,0,1,,1,,150,,0,TO_RENOVATE
8794,9280,APARTMENT,APARTMENT,265000,1,70,0,0,0,1,,0,,,,0,AS_NEW
8796,8620,APARTMENT,GROUND_FLOOR,284500,2,92,1,0,0,0,,0,,,2,0,AS_NEW
8798,3460,APARTMENT,APARTMENT,260000,2,100,0,0,0,1,7,0,,,3,0,AS_NEW
8800,7011,HOUSE,HOUSE,295000,3,200,1,0,1,0,,0,,0,3,0,GOOD
8802,3500,APARTMENT,APARTMENT,429500,2,103,1,0,0,1,14,0,,,2,0,AS_NEW
8804,9700,APARTMENT,APARTMENT,325000,3,165,0,0,0,1,,0,,,,0,
8806,8520,HOUSE,HOUSE,229000,3,193,1,0,0,0,,1,52,190,2,0,GOOD
8808,1500,APARTMENT,APARTMENT,333000,2,108,1,0,0,1,13,0,,,2,0,AS_NEW
8810,1755,HOUSE,HOUSE,299000,3,135,1,0,0,0,,0,,1370,3,0,TO_RENOVATE
8812,7301,HOUSE,HOUSE,180000,3,160,1,0,0,1,,0,,330,3,0,AS_NEW
8814,2018,APARTMENT,APARTMENT,319000,3,102,1,0,0,1,12,0,,,,0,AS_NEW
8816,1060,APARTMENT,FLAT_STUDIO,99000,0,22,1,0,0,0,,0,,,2,0,GOOD
8818,8710,APARTMENT,APARTMENT,165000,1,60,0,0,0,1,5,0,,,,0,
8820,9200,HOUSE,APARTMENT_BLOCK,159000,1,46,0,0,0,0,,0,,0,,0,AS_NEW
8822,9820,HOUSE,VILLA,539000,4,172,1,0,0,1,,0,,800,,0,GOOD
8824,9900,APARTMENT,APARTMENT,190000,2,94,1,0,0,1,10,0,,,2,0,GOOD
8826,4032,HOUSE,APARTMENT_BLOCK,175000,3,180,1,0,0,1,5,0,,91,2,0,TO_BE_DONE_UP
8828,2560,APARTMENT,APARTMENT,237600,2,86,1,0,0,1,12,0,,,2,0,
8830,2930,HOUSE,HOUSE,299000,5,268,0,0,0,0,,1,,602,4,0,
8832,1410,HOUSE,MIXED_USE_BUILDING,1190000,5,280,1,0,0,1,55,1,298,298,3,0,JUST_RENOVATED
8834,8000,APARTMENT,APARTMENT,266225,2,88,0,0,0,1,,1,,,,0,
8836,9040,APARTMENT,APARTMENT,295000,2,72,1,0,0,1,6,1,700,,4,0,
8838,6717,HOUSE,HOUSE,575000,4,210,0,0,0,1,,1,600,600,3,0,AS_NEW
8840,8300,APARTMENT,APARTMENT,995000,3,107,0,0,0,1,,0,,,,0,JUST_RENOVATED
8842,1000,APARTMENT,LOFT,795000,2,242,1,0,0,1,6,0,,,3,0,AS_NEW
8844,2880,HOUSE,HOUSE,365000,2,113,1,0,0,0,,1,,448,4,0,GOOD
8846,5544,HOUSE,VILLA,219000,3,214,1,0,1,0,,1,,607,4,0,TO_BE_DONE_UP
8848,6534,HOUSE,HOUSE,250000,4,586,0,0,0,1,80,1,1000,1270,2,0,TO_BE_DONE_UP
8850,2547,HOUSE,HOUSE,335000,2,,0,0,0,0,,0,,397,4,0,
8852,4100,HOUSE,HOUSE,86000,2,145,1,0,0,0,,1,191,191,2,0,TO_RENOVATE
8854,8890,HOUSE,HOUSE,90000,4,,0,0,0,0,,0,,219,2,0,TO_RENOVATE
8856,6150,APARTMENT,APARTMENT,218500,2,120,0,0,0,0,,0,,,,0,
8858,4540,HOUSE,HOUSE,69000,2,110,0,0,0,0,,0,,0,2,0,TO_RENOVATE
8860,1180,HOUSE,HOUSE,435000,4,185,1,0,0,1,20,1,65,175,2,0,GOOD
8862,8780,APARTMENT,APARTMENT,199900,1,70,0,0,0,1,11,0,,,4,0,GOOD
8864,1040,APARTMENT,APARTMENT,470000,4,160,1,0,0,1,7,0,,,2,0,AS_NEW
8866,9890,HOUSE,HOUSE,395000,4,161,0,0,0,0,,1,45,159,2,0,AS_NEW
8868,7340,HOUSE,HOUSE,125000,4,210,1,0,0,0,,0,,0,2,0,
8870,1570,HOUSE,HOUSE,340000,3,165,1,0,0,0,,1,,542,,0,
8872,3660,HOUSE,MANSION,425000,5,472,1,0,0,1,,1,,1449,4,0,JUST_RENOVATED
8874,1080,HOUSE,HOUSE,675000,5,226,1,0,0,1,35,0,,690,3,0,GOOD
8876,9600,HOUSE,HOUSE,250000,3,103,1,0,0,1,20,1,,361,3,0,
8878,3621,HOUSE,HOUSE,175000,4,249,1,0,0,0,,0,,554,,0,
8880,1040,APARTMENT,PENTHOUSE,980000,3,155,1,0,0,1,16,0,,,2,0,AS_NEW
8882,1790,HOUSE,VILLA,418000,3,157,1,0,0,1,,0,,542,4,0,
8884,1070,APARTMENT,APARTMENT,189000,3,133,1,0,0,0,,0,,,2,0,GOOD
8886,1080,APARTMENT,DUPLEX,180000,3,115,1,0,0,0,,0,,,2,0,GOOD
8888,1600,APARTMENT,APARTMENT,225000,2,81,0,0,0,0,,0,,,,0,
8890,3010,APARTMENT,APARTMENT,479000,2,156,1,0,0,1,24,1,72,,,0,AS_NEW
8892,8680,APARTMENT,DUPLEX,149500,1,89,1,0,0,0,,0,,,2,0,GOOD
8894,5060,HOUSE,HOUSE,105000,3,151,0,0,0,1,33,1,174,281,2,0,TO_RENOVATE
8896,8000,APARTMENT,APARTMENT,369000,2,99,0,0,0,1,21,1,67,,,0,
8898,3111,HOUSE,EXCEPTIONAL_PROPERTY,779000,4,362,1,0,0,0,,0,,614,4,0,AS_NEW
8900,7340,APARTMENT,APARTMENT,87500,2,85,0,0,0,1,20,0,,,4,0,AS_NEW
8902,6220,APARTMENT,APARTMENT,269000,2,117,1,0,0,1,,0,,,3,0,
8904,9900,HOUSE,HOUSE,219000,0,150,0,0,0,0,,0,,100,2,0,TO_RENOVATE
8906,9000,HOUSE,MIXED_USE_BUILDING,475000,0,,1,0,0,0,,0,,0,,0,
8908,9600,APARTMENT,APARTMENT,270000,2,82,0,0,0,1,25,0,,,,0,
8910,8300,HOUSE,VILLA,4195000,5,300,1,0,0,1,,0,,969,4,0,AS_NEW
8912,8900,APARTMENT,APARTMENT,240000,3,107,1,0,0,1,8,0,,,,0,
8914,9991,HOUSE,HOUSE,495000,3,260,0,0,0,0,,0,,991,4,0,
8916,3080,HOUSE,MIXED_USE_BUILDING,395000,6,600,1,0,0,1,25,1,450,1185,4,0,TO_RENOVATE
8918,3000,APARTMENT,APARTMENT,345000,2,81,1,0,0,1,6,0,,,,0,AS_NEW
8920,8930,HOUSE,HOUSE,267000,3,129,1,0,0,0,,1,,233,,0,
8922,2221,HOUSE,HOUSE,567000,5,247,1,0,0,1,17,1,147,473,4,0,
8924,3600,APARTMENT,PENTHOUSE,425000,3,143,1,0,0,1,56,1,,,,0,AS_NEW
8926,6250,APARTMENT,LOFT,485000,10,457,1,0,0,0,,0,,,,0,
8928,1070,APARTMENT,APARTMENT,175000,2,85,1,0,0,1,15,0,,,1,0,TO_BE_DONE_UP
8930,1400,HOUSE,HOUSE,350000,3,150,0,0,0,0,,0,,130,3,0,TO_BE_DONE_UP
8932,1570,HOUSE,VILLA,395000,3,248,1,0,0,1,13,1,,2324,4,1,AS_NEW
8934,5680,HOUSE,HOUSE,375000,6,485,1,0,0,1,25,1,600,900,2,0,
8936,1370,HOUSE,EXCEPTIONAL_PROPERTY,750000,5,442,1,0,0,1,,0,,769,3,0,AS_NEW
8938,4900,APARTMENT,APARTMENT,99000,1,69,1,0,0,0,,0,,,4,0,GOOD
8940,4560,HOUSE,HOUSE,550000,7,357,1,1,1,0,,0,,547,,0,GOOD
8942,1800,APARTMENT,APARTMENT,395000,3,194,1,0,0,1,15,0,,,2,0,GOOD
8944,1390,HOUSE,VILLA,1395000,5,424,1,0,1,0,,1,,5436,4,1,GOOD
8946,8200,HOUSE,HOUSE,325000,3,,1,0,0,0,,0,,131,2,0,AS_NEW
8948,7041,HOUSE,HOUSE,199000,4,200,1,0,1,0,,1,300,450,2,0,TO_RENOVATE
8950,2100,HOUSE,TOWN_HOUSE,475000,6,252,0,0,0,1,,0,,247,,0,
8952,9000,HOUSE,HOUSE,261440,1,88,1,0,0,1,18,1,,106,,0,
8954,9000,APARTMENT,APARTMENT,549500,3,112,0,0,0,1,13,0,,,,0,AS_NEW
8956,1420,APARTMENT,GROUND_FLOOR,316575,2,95,1,0,0,1,14,0,,,,0,GOOD
8958,8000,HOUSE,HOUSE,489000,6,,0,0,1,0,,0,,200,,0,
8960,8370,APARTMENT,DUPLEX,275000,2,96,0,0,0,1,8,0,,,,0,
8962,8370,HOUSE,HOUSE,155000,1,125,1,0,0,0,,0,,49,,0,GOOD
8964,2845,APARTMENT,SERVICE_FLAT,259000,2,85,1,0,0,1,,0,,,,0,
8966,3110,APARTMENT,GROUND_FLOOR,325000,2,114,0,0,0,1,17,0,,,,0,AS_NEW
8968,7080,HOUSE,HOUSE,85000,2,86,1,0,0,1,,0,,0,3,0,GOOD
8970,2000,APARTMENT,KOT,119000,1,23,1,1,0,0,,0,,,,0,AS_NEW
8972,6600,HOUSE,HOUSE,110000,3,,1,0,0,0,,0,,73,2,0,JUST_RENOVATED
8974,8620,APARTMENT,APARTMENT,347000,3,143,1,0,0,1,29,0,,,,0,
